0,168.15,0,46.15,0,25.139,0,0,0,0,0,4.5268,0,1.5914,0,1.2511,0,0.47228
0.041667,174.42,0.041667,40.956,0.041667,24.787,0.041667,2025.7,0.041667,0.318,0.041667,2.509,0.041667,1.5877,0.041667,1.2511,0.041667,0.47227
0.083333,180.51,0.083333,36.464,0.083333,23.905,0.083333,1976.5,0.083333,0.95152,0.083333,0.45966,0.083333,1.5839,0.083333,1.2511,0.083333,0.47222
0.125,186.3,0.125,32.58,0.125,22.7,0.125,1927.7,0.125,1.6456,0.125,0.12989,0.125,1.5801,0.125,1.2511,0.125,0.4721
0.16667,191.72,0.16667,29.221,0.16667,21.318,0.16667,1880.1,0.16667,2.3355,0.16667,0.088153,0.16667,1.5764,0.16667,1.2511,0.16667,0.4719
0.20833,196.75,0.20833,26.316,0.20833,19.863,0.20833,1833.7,0.20833,3.0082,0.20833,0.069173,0.20833,1.5726,0.20833,1.2511,0.20833,0.47163
0.25,201.37,0.25,23.803,0.25,18.405,0.25,1788.4,0.25,3.6636,0.25,0.057415,0.25,1.5689,0.25,1.2511,0.25,0.47129
0.29167,205.59,0.29167,21.63,0.29167,16.991,0.29167,1744.2,0.29167,4.3021,0.29167,0.049334,0.29167,1.5652,0.29167,1.2511,0.29167,0.47088
0.33333,209.44,0.33333,19.75,0.33333,15.65,0.33333,1701.2,0.33333,4.9241,0.33333,0.043407,0.33333,1.5614,0.33333,1.2511,0.33333,0.4704
0.375,212.93,0.375,18.123,0.375,14.4,0.375,1659.2,0.375,5.5301,0.375,0.038857,0.375,1.5577,0.375,1.2511,0.375,0.46986
0.41667,216.09,0.41667,16.716,0.41667,13.25,0.41667,1618.2,0.41667,6.1203,0.41667,0.035247,0.41667,1.554,0.41667,1.2511,0.41667,0.46926
0.45833,218.94,0.45833,15.498,0.45833,12.202,0.45833,1578.3,0.45833,6.6951,0.45833,0.032307,0.45833,1.5503,0.45833,1.2511,0.45833,0.46861
0.5,221.52,0.5,14.444,0.5,11.254,0.5,1539.3,0.5,7.2549,0.5,0.029863,0.5,1.5466,0.5,1.2511,0.5,0.46792
0.54167,223.86,0.54167,13.532,0.54167,10.404,0.54167,1501.3,0.54167,7.8002,0.54167,0.027798,0.54167,1.543,0.54167,1.2511,0.54167,0.46719
0.58333,225.97,0.58333,12.742,0.58333,9.6437,0.58333,1464.2,0.58333,8.3311,0.58333,0.026029,0.58333,1.5393,0.58333,1.2511,0.58333,0.46641
0.625,227.88,0.625,12.058,0.625,8.9677,0.625,1428.1,0.625,8.848,0.625,0.024496,0.625,1.5356,0.625,1.2511,0.625,0.46561
0.66667,229.61,0.66667,11.466,0.66667,8.3685,0.66667,1392.8,0.66667,9.3514,0.66667,0.023154,0.66667,1.532,0.66667,1.2511,0.66667,0.46477
0.70833,231.19,0.70833,10.952,0.70833,7.8392,0.70833,1358.4,0.70833,9.8415,0.70833,0.02197,0.70833,1.5283,0.70833,1.2511,0.70833,0.46391
0.75,232.63,0.75,10.507,0.75,7.3726,0.75,1324.9,0.75,10.319,0.75,0.020918,0.75,1.5247,0.75,1.2511,0.75,0.46302
0.79167,233.95,0.79167,10.122,0.79167,6.9623,0.79167,1292.2,0.79167,10.783,0.79167,0.019976,0.79167,1.5211,0.79167,1.2511,0.79167,0.46211
0.83333,235.16,0.83333,9.7869,0.83333,6.6021,0.83333,1260.3,0.83333,11.235,0.83333,0.019129,0.83333,1.5175,0.83333,1.2511,0.83333,0.46118
0.875,236.28,0.875,9.4964,0.875,6.2863,0.875,1229.1,0.875,11.675,0.875,0.018363,0.875,1.5139,0.875,1.2511,0.875,0.46024
0.91667,237.31,0.91667,9.2441,0.91667,6.0098,0.91667,1198.8,0.91667,12.104,0.91667,0.017666,0.91667,1.5103,0.91667,1.2511,0.91667,0.45929
0.95833,238.27,0.95833,9.0249,0.95833,5.768,0.95833,1169.2,0.95833,12.521,0.95833,0.01703,0.95833,1.5067,0.95833,1.2511,0.95833,0.45832
1,239.17,1,8.8342,1,5.5566,1,1140.3,1,12.926,1,0.016448,1,1.5031,1,1.2511,1,0.45735
1.0417,240.01,1.0417,8.6681,1.0417,5.3719,1.0417,1112.2,1.0417,13.321,1.0417,0.015913,1.0417,1.4995,1.0417,1.2511,1.0417,0.45637
1.0833,240.8,1.0833,8.5235,1.0833,5.2106,1.0833,1084.7,1.0833,13.705,1.0833,0.015419,1.0833,1.496,1.0833,1.2511,1.0833,0.45538
1.125,241.54,1.125,8.3972,1.125,5.0698,1.125,1057.9,1.125,14.079,1.125,0.014962,1.125,1.4924,1.125,1.2511,1.125,0.4544
1.1667,242.25,1.1667,8.2869,1.1667,4.9469,1.1667,1031.8,1.1667,14.443,1.1667,0.014538,1.1667,1.4888,1.1667,1.2511,1.1667,0.4534
