0,168.15,0,46.15,0,25.139,0,0,0,0,0,4.5268,0,1.5914,0,1.2511,0,0.47228
0.041667,168.92,0.041667,46.121,0.041667,25.138,0.041667,2028.7,0.041667,0.309,0.041667,3.1805,0.041667,1.5877,0.041667,1.2511,0.041667,0.47228
0.083333,169.68,0.083333,46.09,0.083333,25.137,0.083333,1987.9,0.083333,0.91039,0.083333,0.71013,0.083333,1.5839,0.083333,1.2511,0.083333,0.47227
0.125,170.44,0.125,46.06,0.125,25.136,0.125,1938.8,0.125,1.5949,0.125,0.19111,0.125,1.5801,0.125,1.2511,0.125,0.47224
0.16667,171.19,0.16667,46.029,0.16667,25.133,0.16667,1890.9,0.16667,2.2851,0.16667,0.12598,0.16667,1.5764,0.16667,1.2511,0.16667,0.47216
0.20833,171.93,0.20833,45.997,0.20833,25.13,0.20833,1844.2,0.20833,2.959,0.20833,0.098563,0.20833,1.5726,0.20833,1.2511,0.20833,0.47204
0.25,172.66,0.25,45.965,0.25,25.127,0.25,1798.7,0.25,3.616,0.25,0.081859,0.25,1.5689,0.25,1.2511,0.25,0.47188
0.29167,173.38,0.29167,45.932,0.29167,25.122,0.29167,1754.3,0.29167,4.2563,0.29167,0.070464,0.29167,1.5652,0.29167,1.2511,0.29167,0.47167
0.33333,174.1,0.33333,45.899,0.33333,25.118,0.33333,1711,0.33333,4.8803,0.33333,0.062139,0.33333,1.5614,0.33333,1.2511,0.33333,0.47141
0.375,174.81,0.375,45.865,0.375,25.112,0.375,1668.7,0.375,5.4883,0.375,0.055761,0.375,1.5577,0.375,1.2511,0.375,0.47111
0.41667,175.51,0.41667,45.831,0.41667,25.106,0.41667,1627.5,0.41667,6.0807,0.41667,0.050705,0.41667,1.554,0.41667,1.2511,0.41667,0.47077
0.45833,176.2,0.45833,45.797,0.45833,25.1,0.45833,1587.4,0.45833,6.6578,0.45833,0.046586,0.45833,1.5503,0.45833,1.2511,0.45833,0.47038
0.5,176.88,0.5,45.762,0.5,25.093,0.5,1548.2,0.5,7.2199,0.5,0.043162,0.5,1.5466,0.5,1.2511,0.5,0.46997
0.54167,177.56,0.54167,45.726,0.54167,25.085,0.54167,1509.9,0.54167,7.7674,0.54167,0.040267,0.54167,1.543,0.54167,1.2511,0.54167,0.46951
0.58333,178.23,0.58333,45.691,0.58333,25.077,0.58333,1472.7,0.58333,8.3007,0.58333,0.037785,0.58333,1.5393,0.58333,1.2511,0.58333,0.46903
0.625,178.9,0.625,45.655,0.625,25.068,0.625,1436.3,0.625,8.82,0.625,0.035632,0.625,1.5356,0.625,1.2511,0.625,0.46851
0.66667,179.55,0.66667,45.618,0.66667,25.059,0.66667,1400.8,0.66667,9.3257,0.66667,0.033747,0.66667,1.532,0.66667,1.2511,0.66667,0.46796
0.70833,180.21,0.70833,45.581,0.70833,25.05,0.70833,1366.2,0.70833,9.8181,0.70833,0.032082,0.70833,1.5283,0.70833,1.2511,0.70833,0.46739
0.75,180.85,0.75,45.544,0.75,25.04,0.75,1332.5,0.75,10.297,0.75,0.030601,0.75,1.5247,0.75,1.2511,0.75,0.4668
0.79167,181.49,0.79167,45.507,0.79167,25.029,0.79167,1299.6,0.79167,10.764,0.79167,0.029275,0.79167,1.5211,0.79167,1.2511,0.79167,0.46618
0.83333,182.13,0.83333,45.469,0.83333,25.018,0.83333,1267.5,0.83333,11.219,0.83333,0.02808,0.83333,1.5175,0.83333,1.2511,0.83333,0.46554
0.875,182.76,0.875,45.431,0.875,25.007,0.875,1236.2,0.875,11.661,0.875,0.026999,0.875,1.5139,0.875,1.2511,0.875,0.46488
0.91667,183.38,0.91667,45.393,0.91667,24.995,0.91667,1205.7,0.91667,12.091,0.91667,0.026015,0.91667,1.5103,0.91667,1.2511,0.91667,0.4642
0.95833,184.01,0.95833,45.354,0.95833,24.983,0.95833,1175.9,0.95833,12.51,0.95833,0.025117,0.95833,1.5067,0.95833,1.2511,0.95833,0.4635
1,184.62,1,45.315,1,24.971,1,1146.9,1,12.918,1,0.024294,1,1.5031,1,1.2511,1,0.46279
1.0417,185.23,1.0417,45.276,1.0417,24.958,1.0417,1118.6,1.0417,13.315,1.0417,0.023537,1.0417,1.4995,1.0417,1.2511,1.0417,0.46207
1.0833,185.84,1.0833,45.237,1.0833,24.944,1.0833,1091,1.0833,13.701,1.0833,0.022838,1.0833,1.496,1.0833,1.2511,1.0833,0.46134
1.125,186.44,1.125,45.197,1.125,24.931,1.125,1064,1.125,14.077,1.125,0.022192,1.125,1.4924,1.125,1.2511,1.125,0.46059
1.1667,187.04,1.1667,45.157,1.1667,24.917,1.1667,1037.8,1.1667,14.443,1.1667,0.021592,1.1667,1.4888,1.1667,1.2511,1.1667,0.45984
1.2083,187.64,1.2083,45.117,1.2083,24.902,1.2083,1012.1,1.2083,14.798,1.2083,0.021034,1.2083,1.4853,1.2083,1.2511,1.2083,0.45907
1.25,188.23,1.25,45.076,1.25,24.888,1.25,987.15,1.25,15.145,1.25,0.020514,1.25,1.4818,1.25,1.2511,1.25,0.4583
1.2917,188.82,1.2917,45.035,1.2917,24.873,1.2917,962.78,1.2917,15.481,1.2917,0.020027,1.2917,1.4783,1.2917,1.2511,1.2917,0.45753
1.3333,189.4,1.3333,44.995,1.3333,24.857,1.3333,939.01,1.3333,15.809,1.3333,0.019572,1.3333,1.4747,1.3333,1.2511,1.3333,0.45675
1.375,189.99,1.375,44.953,1.375,24.842,1.375,915.82,1.375,16.127,1.375,0.019144,1.375,1.4712,1.375,1.2511,1.375,0.45596
1.4167,190.57,1.4167,44.912,1.4167,24.826,1.4167,893.21,1.4167,16.437,1.4167,0.018743,1.4167,1.4677,1.4167,1.2511,1.4167,0.45518
1.4583,191.14,1.4583,44.87,1.4583,24.81,1.4583,871.16,1.4583,16.738,1.4583,0.018365,1.4583,1.4642,1.4583,1.2511,1.4583,0.45439
1.5,191.72,1.5,44.829,1.5,24.793,1.5,849.65,1.5,17.031,1.5,0.018008,1.5,1.4608,1.5,1.2511,1.5,0.4536
